delivery_id,match_id,innings,over,ball,batting_team,bowling_team,striker,non_striker,bowler,batsman_runs,extra_runs,total_runs,extra_type,is_wicket,dismissal_type,dismissed_player,fielder
D0000181,M0002,2,3,5,Kolkata Knight Riders,Mumbai Indians,Steve Iyer,Rohit Shami,Gerald Chahal,2,0,2,,False,,,
D0000182,M0002,2,3,6,Kolkata Knight Riders,Mumbai Indians,Steve Iyer,Rohit Shami,Gerald Chahal,1,0,1,,False,,,
D0000183,M0002,2,4,1,Kolkata Knight Riders,Mumbai Indians,Steve Iyer,Rohit Shami,Matthew Starc,2,2,4,leg-bye,False,,,
D0000184,M0002,2,4,2,Kolkata Knight Riders,Mumbai Indians,Steve Iyer,Rohit Shami,Matthew Starc,2,0,2,,False,,,
D0000185,M0002,2,4,3,Kolkata Knight Riders,Mumbai Indians,Steve Iyer,Rohit Shami,Matthew Starc,4,0,4,,False,,,
D0000186,M0002,2,4,4,Kolkata Knight Riders,Mumbai Indians,Steve Iyer,Rohit Shami,Matthew Starc,4,0,4,,False,,,
D0000187,M0002,2,4,5,Kolkata Knight Riders,Mumbai Indians,Steve Iyer,Rohit Shami,Matthew Starc,1,0,1,,False,,,
D0000188,M0002,2,4,6,Kolkata Knight Riders,Mumbai Indians,Steve Iyer,Rohit Shami,Matthew Starc,0,0,0,,False,,,
D0000189,M0002,2,5,1,Kolkata Knight Riders,Mumbai Indians,Steve Iyer,Rohit Shami,James Stubbs,6,0,6,,False,,,
D0000190,M0002,2,5,2,Kolkata Knight Riders,Mumbai Indians,Steve Iyer,Rohit Shami,James Stubbs,6,0,6,,False,,,
D0000191,M0002,2,5,3,Kolkata Knight Riders,Mumbai Indians,Steve Iyer,Rohit Shami,James Stubbs,0,0,0,,False,,,
D0000192,M0002,2,5,4,Kolkata Knight Riders,Mumbai Indians,Steve Iyer,Rohit Shami,James Stubbs,1,0,1,,False,,,
D0000193,M0002,2,5,5,Kolkata Knight Riders,Mumbai Indians,Steve Iyer,Rohit Shami,James Stubbs,4,0,4,,False,,,
D0000194,M0002,2,5,6,Kolkata Knight Riders,Mumbai Indians,Steve Iyer,Rohit Shami,James Stubbs,4,0,4,,False,,,
D0000195,M0002,2,6,1,Kolkata Knight Riders,Mumbai Indians,Steve Iyer,Rohit Shami,Deepak de Kock,4,0,4,,False,,,
D0000196,M0002,2,6,2,Kolkata Knight Riders,Mumbai Indians,Steve Iyer,Rohit Shami,Deepak de Kock,4,0,4,,False,,,
D0000197,M0002,2,6,3,Kolkata Knight Riders,Mumbai Indians,Steve Iyer,Rohit Shami,Deepak de Kock,1,0,1,,False,,,
D0000198,M0002,2,6,4,Kolkata Knight Riders,Mumbai Indians,Steve Iyer,Rohit Shami,Deepak de Kock,4,0,4,,False,,,
D0000199,M0002,2,6,5,Kolkata Knight Riders,Mumbai Indians,Steve Iyer,Rohit Shami,Deepak de Kock,4,0,4,,False,,,
D0000200,M0002,2,6,6,Kolkata Knight Riders,Mumbai Indians,Steve Iyer,Rohit Shami,Deepak de Kock,4,0,4,,False,,,
D0000201,M0002,2,7,1,Kolkata Knight Riders,Mumbai Indians,Steve Iyer,Rohit Shami,Chris Agarwal,0,0,0,,False,,,
D0000202,M0002,2,7,2,Kolkata Knight Riders,Mumbai Indians,Steve Iyer,Rohit Shami,Chris Agarwal,2,0,2,,False,,,
D0000203,M0002,2,7,3,Kolkata Knight Riders,Mumbai Indians,Steve Iyer,Rohit Shami,Chris Agarwal,4,0,4,,False,,,
D0000204,M0002,2,7,4,Kolkata Knight Riders,Mumbai Indians,Steve Iyer,Rohit Shami,Chris Agarwal,0,0,0,,False,,,
D0000205,M0002,2,7,5,Kolkata Knight Riders,Mumbai Indians,Steve Iyer,Rohit Shami,Chris Agarwal,1,0,1,,False,,,
D0000206,M0002,2,7,6,Kolkata Knight Riders,Mumbai Indians,Steve Iyer,Rohit Shami,Chris Agarwal,1,0,1,,False,,,
D0000207,M0002,2,8,1,Kolkata Knight Riders,Mumbai Indians,Steve Iyer,Rohit Shami,Ross Buttler,0,0,0,,False,,,
D0000208,M0002,2,8,2,Kolkata Knight Riders,Mumbai Indians,Steve Iyer,Rohit Shami,Ross Buttler,1,0,1,,False,,,
D0000209,M0002,2,8,3,Kolkata Knight Riders,Mumbai Indians,Steve Iyer,Rohit Shami,Ross Buttler,4,0,4,,False,,,
D0000210,M0002,2,8,4,Kolkata Knight Riders,Mumbai Indians,Steve Iyer,Rohit Shami,Ross Buttler,4,0,4,,False,,,
D0000211,M0002,2,8,5,Kolkata Knight Riders,Mumbai Indians,Steve Iyer,Rohit Shami,Ross Buttler,1,0,1,,False,,,
D0000212,M0002,2,8,6,Kolkata Knight Riders,Mumbai Indians,Steve Iyer,Rohit Shami,Ross Buttler,1,4,5,bye,False,,,
D0000213,M0002,2,9,1,Kolkata Knight Riders,Mumbai Indians,Steve Iyer,Rohit Shami,Gerald Chahal,4,0,4,,False,,,
D0000214,M0002,2,9,2,Kolkata Knight Riders,Mumbai Indians,Steve Iyer,Rohit Shami,Gerald Chahal,1,0,1,,False,,,
D0000215,M0002,2,9,3,Kolkata Knight Riders,Mumbai Indians,Steve Iyer,Rohit Shami,Gerald Chahal,6,0,6,,False,,,
D0000216,M0002,2,9,4,Kolkata Knight Riders,Mumbai Indians,Steve Iyer,Rohit Shami,Gerald Chahal,0,0,0,,True,caught,Steve Iyer,Gerald Chahal
D0000217,M0002,2,9,5,Kolkata Knight Riders,Mumbai Indians,Rohit Shami,Kieron Rossouw,Gerald Chahal,6,0,6,,False,,,
D0000218,M0002,2,9,6,Kolkata Knight Riders,Mumbai Indians,Rohit Shami,Kieron Rossouw,Gerald Chahal,2,0,2,,False,,,
D0000219,M0002,2,10,1,Kolkata Knight Riders,Mumbai Indians,Rohit Shami,Kieron Rossouw,Matthew Starc,6,0,6,,False,,,
D0000220,M0002,2,10,2,Kolkata Knight Riders,Mumbai Indians,Rohit Shami,Kieron Rossouw,Matthew Starc,2,0,2,,False,,,
D0000221,M0002,2,10,3,Kolkata Knight Riders,Mumbai Indians,Rohit Shami,Kieron Rossouw,Matthew Starc,1,0,1,,False,,,
D0000222,M0002,2,10,4,Kolkata Knight Riders,Mumbai Indians,Rohit Shami,Kieron Rossouw,Matthew Starc,4,1,5,no-ball,False,,,
D0000223,M0002,2,10,5,Kolkata Knight Riders,Mumbai Indians,Rohit Shami,Kieron Rossouw,Matthew Starc,2,0,2,,False,,,
D0000224,M0003,1,1,1,Chennai Super Kings,Mumbai Indians,Suryakumar Shami,AB Buttler,Ruturaj Coetzee,1,0,1,,False,,,
D0000225,M0003,1,1,2,Chennai Super Kings,Mumbai Indians,Suryakumar Shami,AB Buttler,Ruturaj Coetzee,2,1,3,wide,False,,,
D0000226,M0003,1,1,3,Chennai Super Kings,Mumbai Indians,Suryakumar Shami,AB Buttler,Ruturaj Coetzee,4,0,4,,False,,,
D0000227,M0003,1,1,4,Chennai Super Kings,Mumbai Indians,Suryakumar Shami,AB Buttler,Ruturaj Coetzee,1,0,1,,False,,,
D0000228,M0003,1,1,5,Chennai Super Kings,Mumbai Indians,Suryakumar Shami,AB Buttler,Ruturaj Coetzee,6,0,6,,False,,,
D0000229,M0003,1,1,6,Chennai Super Kings,Mumbai Indians,Suryakumar Shami,AB Buttler,Ruturaj Coetzee,6,0,6,,False,,,
D0000230,M0003,1,2,1,Chennai Super Kings,Mumbai Indians,Suryakumar Shami,AB Buttler,Martin Wood,1,0,1,,False,,,
D0000231,M0003,1,2,2,Chennai Super Kings,Mumbai Indians,Suryakumar Shami,AB Buttler,Martin Wood,2,0,2,,False,,,
D0000232,M0003,1,2,3,Chennai Super Kings,Mumbai Indians,Suryakumar Shami,AB Buttler,Martin Wood,1,0,1,,False,,,
D0000233,M0003,1,2,4,Chennai Super Kings,Mumbai Indians,Suryakumar Shami,AB Buttler,Martin Wood,4,0,4,,False,,,
D0000234,M0003,1,2,5,Chennai Super Kings,Mumbai Indians,Suryakumar Shami,AB Buttler,Martin Wood,0,0,0,,False,,,
D0000235,M0003,1,2,6,Chennai Super Kings,Mumbai Indians,Suryakumar Shami,AB Buttler,Martin Wood,6,0,6,,False,,,
D0000236,M0003,1,3,1,Chennai Super Kings,Mumbai Indians,Suryakumar Shami,AB Buttler,Mujeeb Rizwan,0,1,1,wide,False,,,
D0000237,M0003,1,3,2,Chennai Super Kings,Mumbai Indians,Suryakumar Shami,AB Buttler,Mujeeb Rizwan,0,0,0,,False,,,
D0000238,M0003,1,3,3,Chennai Super Kings,Mumbai Indians,Suryakumar Shami,AB Buttler,Mujeeb Rizwan,2,0,2,,False,,,
D0000239,M0003,1,3,4,Chennai Super Kings,Mumbai Indians,Suryakumar Shami,AB Buttler,Mujeeb Rizwan,0,0,0,,False,,,
D0000240,M0003,1,3,5,Chennai Super Kings,Mumbai Indians,Suryakumar Shami,AB Buttler,Mujeeb Rizwan,0,0,0,,False,,,
D0000241,M0003,1,3,6,Chennai Super Kings,Mumbai Indians,Suryakumar Shami,AB Buttler,Mujeeb Rizwan,2,0,2,,False,,,
D0000242,M0003,1,4,1,Chennai Super Kings,Mumbai Indians,Suryakumar Shami,AB Buttler,Washington Salt,1,0,1,,False,,,
D0000243,M0003,1,4,2,Chennai Super Kings,Mumbai Indians,Suryakumar Shami,AB Buttler,Washington Salt,1,0,1,,False,,,
D0000244,M0003,1,4,3,Chennai Super Kings,Mumbai Indians,Suryakumar Shami,AB Buttler,Washington Salt,0,0,0,,False,,,
D0000245,M0003,1,4,4,Chennai Super Kings,Mumbai Indians,Suryakumar Shami,AB Buttler,Washington Salt,4,0,4,,False,,,
D0000246,M0003,1,4,5,Chennai Super Kings,Mumbai Indians,Suryakumar Shami,AB Buttler,Washington Salt,0,0,0,,False,,,
D0000247,M0003,1,4,6,Chennai Super Kings,Mumbai Indians,Suryakumar Shami,AB Buttler,Washington Salt,4,0,4,,False,,,
D0000248,M0003,1,5,1,Chennai Super Kings,Mumbai Indians,Suryakumar Shami,AB Buttler,Mujeeb Natarajan,2,0,2,,False,,,
D0000249,M0003,1,5,2,Chennai Super Kings,Mumbai Indians,Suryakumar Shami,AB Buttler,Mujeeb Natarajan,1,0,1,,False,,,
D0000250,M0003,1,5,3,Chennai Super Kings,Mumbai Indians,Suryakumar Shami,AB Buttler,Mujeeb Natarajan,4,0,4,,False,,,
D0000251,M0003,1,5,4,Chennai Super Kings,Mumbai Indians,Suryakumar Shami,AB Buttler,Mujeeb Natarajan,2,0,2,,False,,,
D0000252,M0003,1,5,5,Chennai Super Kings,Mumbai Indians,Suryakumar Shami,AB Buttler,Mujeeb Natarajan,1,0,1,,False,,,
D0000253,M0003,1,5,6,Chennai Super Kings,Mumbai Indians,Suryakumar Shami,AB Buttler,Mujeeb Natarajan,2,0,2,,False,,,
D0000254,M0003,1,6,1,Chennai Super Kings,Mumbai Indians,Suryakumar Shami,AB Buttler,Shadab van der Dussen,1,0,1,,False,,,
D0000255,M0003,1,6,2,Chennai Super Kings,Mumbai Indians,Suryakumar Shami,AB Buttler,Shadab van der Dussen,6,0,6,,False,,,
D0000256,M0003,1,6,3,Chennai Super Kings,Mumbai Indians,Suryakumar Shami,AB Buttler,Shadab van der Dussen,1,1,2,wide,False,,,
D0000257,M0003,1,6,4,Chennai Super Kings,Mumbai Indians,Suryakumar Shami,AB Buttler,Shadab van der Dussen,2,0,2,,False,,,
D0000258,M0003,1,6,5,Chennai Super Kings,Mumbai Indians,Suryakumar Shami,AB Buttler,Shadab van der Dussen,1,0,1,,False,,,
D0000259,M0003,1,6,6,Chennai Super Kings,Mumbai Indians,Suryakumar Shami,AB Buttler,Shadab van der Dussen,2,0,2,,False,,,
D0000260,M0003,1,7,1,Chennai Super Kings,Mumbai Indians,Suryakumar Shami,AB Buttler,Ruturaj Coetzee,6,0,6,,False,,,
D0000261,M0003,1,7,2,Chennai Super Kings,Mumbai Indians,Suryakumar Shami,AB Buttler,Ruturaj Coetzee,0,0,0,,True,caught,Suryakumar Shami,Shadab van der Dussen
D0000262,M0003,1,7,3,Chennai Super Kings,Mumbai Indians,AB Buttler,Anrich Rahul,Ruturaj Coetzee,4,0,4,,False,,,
D0000263,M0003,1,7,4,Chennai Super Kings,Mumbai Indians,AB Buttler,Anrich Rahul,Ruturaj Coetzee,4,0,4,,False,,,
D0000264,M0003,1,7,5,Chennai Super Kings,Mumbai Indians,AB Buttler,Anrich Rahul,Ruturaj Coetzee,2,1,3,no-ball,False,,,
D0000265,M0003,1,7,6,Chennai Super Kings,Mumbai Indians,AB Buttler,Anrich Rahul,Ruturaj Coetzee,0,1,1,no-ball,False,,,
D0000266,M0003,1,8,1,Chennai Super Kings,Mumbai Indians,AB Buttler,Anrich Rahul,Martin Wood,6,0,6,,False,,,
D0000267,M0003,1,8,2,Chennai Super Kings,Mumbai Indians,AB Buttler,Anrich Rahul,Martin Wood,2,0,2,,False,,,
D0000268,M0003,1,8,3,Chennai Super Kings,Mumbai Indians,AB Buttler,Anrich Rahul,Martin Wood,1,0,1,,False,,,
D0000269,M0003,1,8,4,Chennai Super Kings,Mumbai Indians,AB Buttler,Anrich Rahul,Martin Wood,0,0,0,,False,,,
D0000270,M0003,1,8,5,Chennai Super Kings,Mumbai Indians,AB Buttler,Anrich Rahul,Martin Wood,1,0,1,,False,,,
D0000271,M0003,1,8,6,Chennai Super Kings,Mumbai Indians,AB Buttler,Anrich Rahul,Martin Wood,6,0,6,,False,,,
D0000272,M0003,1,9,1,Chennai Super Kings,Mumbai Indians,AB Buttler,Anrich Rahul,Mujeeb Rizwan,2,0,2,,False,,,
D0000273,M0003,1,9,2,Chennai Super Kings,Mumbai Indians,AB Buttler,Anrich Rahul,Mujeeb Rizwan,2,0,2,,False,,,
D0000274,M0003,1,9,3,Chennai Super Kings,Mumbai Indians,AB Buttler,Anrich Rahul,Mujeeb Rizwan,1,0,1,,False,,,
D0000275,M0003,1,9,4,Chennai Super Kings,Mumbai Indians,AB Buttler,Anrich Rahul,Mujeeb Rizwan,4,0,4,,False,,,
D0000276,M0003,1,9,5,Chennai Super Kings,Mumbai Indians,AB Buttler,Anrich Rahul,Mujeeb Rizwan,0,0,0,,False,,,
D0000277,M0003,1,9,6,Chennai Super Kings,Mumbai Indians,AB Buttler,Anrich Rahul,Mujeeb Rizwan,4,0,4,,False,,,
D0000278,M0003,1,10,1,Chennai Super Kings,Mumbai Indians,AB Buttler,Anrich Rahul,Washington Salt,2,0,2,,False,,,
D0000279,M0003,1,10,2,Chennai Super Kings,Mumbai Indians,AB Buttler,Anrich Rahul,Washington Salt,4,0,4,,False,,,
D0000280,M0003,1,10,3,Chennai Super Kings,Mumbai Indians,AB Buttler,Anrich Rahul,Washington Salt,1,0,1,,False,,,
D0000281,M0003,1,10,4,Chennai Super Kings,Mumbai Indians,AB Buttler,Anrich Rahul,Washington Salt,1,0,1,,False,,,
D0000282,M0003,1,10,5,Chennai Super Kings,Mumbai Indians,AB Buttler,Anrich Rahul,Washington Salt,1,0,1,,False,,,
D0000283,M0003,1,10,6,Chennai Super Kings,Mumbai Indians,AB Buttler,Anrich Rahul,Washington Salt,4,0,4,,False,,,
D0000284,M0003,1,11,1,Chennai Super Kings,Mumbai Indians,AB Buttler,Anrich Rahul,Mujeeb Natarajan,4,0,4,,False,,,
D0000285,M0003,1,11,2,Chennai Super Kings,Mumbai Indians,AB Buttler,Anrich Rahul,Mujeeb Natarajan,1,0,1,,False,,,
D0000286,M0003,1,11,3,Chennai Super Kings,Mumbai Indians,AB Buttler,Anrich Rahul,Mujeeb Natarajan,1,0,1,,False,,,
D0000287,M0003,1,11,4,Chennai Super Kings,Mumbai Indians,AB Buttler,Anrich Rahul,Mujeeb Natarajan,2,0,2,,False,,,
D0000288,M0003,1,11,5,Chennai Super Kings,Mumbai Indians,AB Buttler,Anrich Rahul,Mujeeb Natarajan,4,0,4,,False,,,
D0000289,M0003,1,11,6,Chennai Super Kings,Mumbai Indians,AB Buttler,Anrich Rahul,Mujeeb Natarajan,4,0,4,,False,,,
D0000290,M0003,1,12,1,Chennai Super Kings,Mumbai Indians,AB Buttler,Anrich Rahul,Shadab van der Dussen,4,0,4,,False,,,
D0000291,M0003,2,1,1,Mumbai Indians,Chennai Super Kings,Stuart Thakur,Nicholas Archer,Kieron Rahane,0,0,0,,True,bowled,Stuart Thakur,
D0000292,M0003,2,1,2,Mumbai Indians,Chennai Super Kings,Nicholas Archer,Ravichandran Smith,Kieron Rahane,4,0,4,,False,,,
D0000293,M0003,2,1,3,Mumbai Indians,Chennai Super Kings,Nicholas Archer,Ravichandran Smith,Kieron Rahane,2,0,2,,False,,,
D0000294,M0003,2,1,4,Mumbai Indians,Chennai Super Kings,Nicholas Archer,Ravichandran Smith,Kieron Rahane,1,0,1,,False,,,
D0000295,M0003,2,1,5,Mumbai Indians,Chennai Super Kings,Nicholas Archer,Ravichandran Smith,Kieron Rahane,1,0,1,,False,,,
D0000296,M0003,2,1,6,Mumbai Indians,Chennai Super Kings,Nicholas Archer,Ravichandran Smith,Kieron Rahane,0,0,0,,True,run out,Nicholas Archer,Mark Riaz
D0000297,M0004,1,1,1,Chennai Super Kings,Deccan Chargers,Nicholas Rashid,Glenn Topley,Chris Brewis,0,0,0,,False,,,
D0000298,M0004,1,1,2,Chennai Super Kings,Deccan Chargers,Nicholas Rashid,Glenn Topley,Chris Brewis,6,0,6,,False,,,
D0000299,M0004,1,1,3,Chennai Super Kings,Deccan Chargers,Nicholas Rashid,Glenn Topley,Chris Brewis,1,0,1,,False,,,
D0000300,M0004,1,1,4,Chennai Super Kings,Deccan Chargers,Nicholas Rashid,Glenn Topley,Chris Brewis,6,0,6,,False,,,
D0000301,M0004,1,1,5,Chennai Super Kings,Deccan Chargers,Nicholas Rashid,Glenn Topley,Chris Brewis,2,0,2,,False,,,
D0000302,M0004,1,1,6,Chennai Super Kings,Deccan Chargers,Nicholas Rashid,Glenn Topley,Chris Brewis,1,0,1,,False,,,
D0000303,M0004,1,2,1,Chennai Super Kings,Deccan Chargers,Nicholas Rashid,Glenn Topley,Fazalhaq Pandey,2,0,2,,False,,,
D0000304,M0004,1,2,2,Chennai Super Kings,Deccan Chargers,Nicholas Rashid,Glenn Topley,Fazalhaq Pandey,4,0,4,,False,,,
D0000305,M0004,1,2,3,Chennai Super Kings,Deccan Chargers,Nicholas Rashid,Glenn Topley,Fazalhaq Pandey,1,0,1,,False,,,
D0000306,M0004,1,2,4,Chennai Super Kings,Deccan Chargers,Nicholas Rashid,Glenn Topley,Fazalhaq Pandey,0,0,0,,False,,,
D0000307,M0004,1,2,5,Chennai Super Kings,Deccan Chargers,Nicholas Rashid,Glenn Topley,Fazalhaq Pandey,1,0,1,,False,,,
D0000308,M0004,1,2,6,Chennai Super Kings,Deccan Chargers,Nicholas Rashid,Glenn Topley,Fazalhaq Pandey,1,0,1,,False,,,
D0000309,M0004,1,3,1,Chennai Super Kings,Deccan Chargers,Nicholas Rashid,Glenn Topley,Shardul Topley,1,1,2,no-ball,False,,,
D0000310,M0004,1,3,2,Chennai Super Kings,Deccan Chargers,Nicholas Rashid,Glenn Topley,Shardul Topley,0,0,0,,False,,,
D0000311,M0004,1,3,3,Chennai Super Kings,Deccan Chargers,Nicholas Rashid,Glenn Topley,Shardul Topley,0,0,0,,False,,,
D0000312,M0004,1,3,4,Chennai Super Kings,Deccan Chargers,Nicholas Rashid,Glenn Topley,Shardul Topley,4,0,4,,False,,,
D0000313,M0004,1,3,5,Chennai Super Kings,Deccan Chargers,Nicholas Rashid,Glenn Topley,Shardul Topley,2,0,2,,False,,,
D0000314,M0004,1,3,6,Chennai Super Kings,Deccan Chargers,Nicholas Rashid,Glenn Topley,Shardul Topley,4,0,4,,False,,,
D0000315,M0004,1,4,1,Chennai Super Kings,Deccan Chargers,Nicholas Rashid,Glenn Topley,Mujeeb Malan,2,0,2,,False,,,
D0000316,M0004,1,4,2,Chennai Super Kings,Deccan Chargers,Nicholas Rashid,Glenn Topley,Mujeeb Malan,0,0,0,,False,,,
D0000317,M0004,1,4,3,Chennai Super Kings,Deccan Chargers,Nicholas Rashid,Glenn Topley,Mujeeb Malan,1,0,1,,False,,,
D0000318,M0004,1,4,4,Chennai Super Kings,Deccan Chargers,Nicholas Rashid,Glenn Topley,Mujeeb Malan,1,0,1,,False,,,
D0000319,M0004,1,4,5,Chennai Super Kings,Deccan Chargers,Nicholas Rashid,Glenn Topley,Mujeeb Malan,4,0,4,,False,,,
D0000320,M0004,1,4,6,Chennai Super Kings,Deccan Chargers,Nicholas Rashid,Glenn Topley,Mujeeb Malan,2,0,2,,False,,,
D0000321,M0004,1,5,1,Chennai Super Kings,Deccan Chargers,Nicholas Rashid,Glenn Topley,Najibullah Lyon,1,0,1,,False,,,
D0000322,M0004,1,5,2,Chennai Super Kings,Deccan Chargers,Nicholas Rashid,Glenn Topley,Najibullah Lyon,4,0,4,,False,,,
D0000323,M0004,1,5,3,Chennai Super Kings,Deccan Chargers,Nicholas Rashid,Glenn Topley,Najibullah Lyon,1,0,1,,False,,,
D0000324,M0004,1,5,4,Chennai Super Kings,Deccan Chargers,Nicholas Rashid,Glenn Topley,Najibullah Lyon,1,0,1,,False,,,
D0000325,M0004,1,5,5,Chennai Super Kings,Deccan Chargers,Nicholas Rashid,Glenn Topley,Najibullah Lyon,1,0,1,,False,,,
D0000326,M0004,1,5,6,Chennai Super Kings,Deccan Chargers,Nicholas Rashid,Glenn Topley,Najibullah Lyon,1,0,1,,False,,,
D0000327,M0004,1,6,1,Chennai Super Kings,Deccan Chargers,Nicholas Rashid,Glenn Topley,Moeen Taylor,6,0,6,,False,,,
D0000328,M0004,1,6,2,Chennai Super Kings,Deccan Chargers,Nicholas Rashid,Glenn Topley,Moeen Taylor,0,0,0,,False,,,
D0000329,M0004,1,6,3,Chennai Super Kings,Deccan Chargers,Nicholas Rashid,Glenn Topley,Moeen Taylor,2,0,2,,False,,,
D0000330,M0004,1,6,4,Chennai Super Kings,Deccan Chargers,Nicholas Rashid,Glenn Topley,Moeen Taylor,0,0,0,,True,retired hurt,Nicholas Rashid,
D0000331,M0004,1,6,5,Chennai Super Kings,Deccan Chargers,Glenn Topley,Fazalhaq Rizwan,Moeen Taylor,1,0,1,,False,,,
D0000332,M0004,1,6,6,Chennai Super Kings,Deccan Chargers,Glenn Topley,Fazalhaq Rizwan,Moeen Taylor,4,0,4,,False,,,
D0000333,M0004,1,7,1,Chennai Super Kings,Deccan Chargers,Glenn Topley,Fazalhaq Rizwan,Chris Brewis,4,1,5,bye,False,,,
D0000334,M0004,1,7,2,Chennai Super Kings,Deccan Chargers,Glenn Topley,Fazalhaq Rizwan,Chris Brewis,1,0,1,,False,,,
D0000335,M0004,1,7,3,Chennai Super Kings,Deccan Chargers,Glenn Topley,Fazalhaq Rizwan,Chris Brewis,4,1,5,wide,False,,,
D0000336,M0004,1,7,4,Chennai Super Kings,Deccan Chargers,Glenn Topley,Fazalhaq Rizwan,Chris Brewis,1,1,2,no-ball,False,,,
D0000337,M0004,1,7,5,Chennai Super Kings,Deccan Chargers,Glenn Topley,Fazalhaq Rizwan,Chris Brewis,0,0,0,,False,,,
D0000338,M0004,1,7,6,Chennai Super Kings,Deccan Chargers,Glenn Topley,Fazalhaq Rizwan,Chris Brewis,2,0,2,,False,,,
D0000339,M0004,1,8,1,Chennai Super Kings,Deccan Chargers,Glenn Topley,Fazalhaq Rizwan,Fazalhaq Pandey,0,0,0,,False,,,
D0000340,M0004,1,8,2,Chennai Super Kings,Deccan Chargers,Glenn Topley,Fazalhaq Rizwan,Fazalhaq Pandey,2,0,2,,False,,,
D0000341,M0004,1,8,3,Chennai Super Kings,Deccan Chargers,Glenn Topley,Fazalhaq Rizwan,Fazalhaq Pandey,2,0,2,,False,,,
D0000342,M0004,1,8,4,Chennai Super Kings,Deccan Chargers,Glenn Topley,Fazalhaq Rizwan,Fazalhaq Pandey,2,0,2,,False,,,
D0000343,M0004,1,8,5,Chennai Super Kings,Deccan Chargers,Glenn Topley,Fazalhaq Rizwan,Fazalhaq Pandey,1,0,1,,False,,,
D0000344,M0004,1,8,6,Chennai Super Kings,Deccan Chargers,Glenn Topley,Fazalhaq Rizwan,Fazalhaq Pandey,2,0,2,,False,,,
D0000345,M0004,1,9,1,Chennai Super Kings,Deccan Chargers,Glenn Topley,Fazalhaq Rizwan,Shardul Topley,1,0,1,,False,,,
D0000346,M0004,1,9,2,Chennai Super Kings,Deccan Chargers,Glenn Topley,Fazalhaq Rizwan,Shardul Topley,0,0,0,,False,,,
D0000347,M0004,1,9,3,Chennai Super Kings,Deccan Chargers,Glenn Topley,Fazalhaq Rizwan,Shardul Topley,1,0,1,,False,,,
D0000348,M0004,1,9,4,Chennai Super Kings,Deccan Chargers,Glenn Topley,Fazalhaq Rizwan,Shardul Topley,2,0,2,,False,,,
D0000349,M0004,1,9,5,Chennai Super Kings,Deccan Chargers,Glenn Topley,Fazalhaq Rizwan,Shardul Topley,1,0,1,,False,,,
D0000350,M0004,1,9,6,Chennai Super Kings,Deccan Chargers,Glenn Topley,Fazalhaq Rizwan,Shardul Topley,2,0,2,,False,,,
D0000351,M0004,1,10,1,Chennai Super Kings,Deccan Chargers,Glenn Topley,Fazalhaq Rizwan,Mujeeb Malan,4,0,4,,False,,,
D0000352,M0004,1,10,2,Chennai Super Kings,Deccan Chargers,Glenn Topley,Fazalhaq Rizwan,Mujeeb Malan,2,0,2,,False,,,
D0000353,M0004,1,10,3,Chennai Super Kings,Deccan Chargers,Glenn Topley,Fazalhaq Rizwan,Mujeeb Malan,4,0,4,,False,,,
D0000354,M0004,1,10,4,Chennai Super Kings,Deccan Chargers,Glenn Topley,Fazalhaq Rizwan,Mujeeb Malan,6,0,6,,False,,,
D0000355,M0004,1,10,5,Chennai Super Kings,Deccan Chargers,Glenn Topley,Fazalhaq Rizwan,Mujeeb Malan,2,0,2,,False,,,
D0000356,M0004,1,10,6,Chennai Super Kings,Deccan Chargers,Glenn Topley,Fazalhaq Rizwan,Mujeeb Malan,4,1,5,leg-bye,False,,,
D0000357,M0004,1,11,1,Chennai Super Kings,Deccan Chargers,Glenn Topley,Fazalhaq Rizwan,Najibullah Lyon,1,0,1,,False,,,
D0000358,M0004,1,11,2,Chennai Super Kings,Deccan Chargers,Glenn Topley,Fazalhaq Rizwan,Najibullah Lyon,2,0,2,,False,,,
D0000359,M0004,1,11,3,Chennai Super Kings,Deccan Chargers,Glenn Topley,Fazalhaq Rizwan,Najibullah Lyon,1,0,1,,False,,,
D0000360,M0004,1,11,4,Chennai Super Kings,Deccan Chargers,Glenn Topley,Fazalhaq Rizwan,Najibullah Lyon,4,1,5,wide,False,,,
D0000361,M0004,1,11,5,Chennai Super Kings,Deccan Chargers,Glenn Topley,Fazalhaq Rizwan,Najibullah Lyon,1,0,1,,False,,,
D0000362,M0004,1,11,6,Chennai Super Kings,Deccan Chargers,Glenn Topley,Fazalhaq Rizwan,Najibullah Lyon,0,0,0,,False,,,
D0000363,M0004,1,12,1,Chennai Super Kings,Deccan Chargers,Glenn Topley,Fazalhaq Rizwan,Moeen Taylor,4,0,4,,False,,,
D0000364,M0004,1,12,2,Chennai Super Kings,Deccan Chargers,Glenn Topley,Fazalhaq Rizwan,Moeen Taylor,4,0,4,,False,,,
D0000365,M0004,1,12,3,Chennai Super Kings,Deccan Chargers,Glenn Topley,Fazalhaq Rizwan,Moeen Taylor,1,0,1,,False,,,
D0000366,M0004,1,12,4,Chennai Super Kings,Deccan Chargers,Glenn Topley,Fazalhaq Rizwan,Moeen Taylor,0,0,0,,True,hit wicket,Glenn Topley,
D0000367,M0004,1,12,5,Chennai Super Kings,Deccan Chargers,Fazalhaq Rizwan,Kuldeep Ali,Moeen Taylor,1,1,2,wide,False,,,
